id,type,name,weight,volume
inhalation_valve,ITEM,inhalation valve,10 g,10 ml
filter_port_40mm,ITEM,40mm filter port,51 g,43 ml
rock_flaking,ITEM,flaking rock,657 g,250 ml
flint,ITEM,flint,,
field_stone,ITEM,field stone,2628 g,1 L
rock_large,ITEM,large rock,15768 g,6 L
rock_wool_bat,ITEM,fiber insulation batt,150 g,3 L
bone_plaster,ITEM,bone replica,500 g,250 ml
large_bone_plaster,ITEM,large bone replica,70 kg,36 L
bone_fossil,ITEM,bone fossil,500 g,250 ml
large_bone_fossil,ITEM,large bone replica,70 kg,36 L
grass_yarn,ITEM,grass yarn,100 g,250 ml
scrap_cotton,ITEM,scrap_cotton,,1 ml
scrap_faux_fur,ITEM,scrap_faux_fur,3 g,7 ml
scrap_felt,ITEM,scrap_felt,,5 ml
scrap_fur,ITEM,scrap_fur,3 g,15 ml
scrap_kevlar,ITEM,scrap_kevlar,810 mg,2 ml
scrap_leather,ITEM,scrap_leather,,6 ml
scrap_lycra,ITEM,scrap_lycra,,4 ml
scrap_neoprene,ITEM,scrap_neoprene,,6 ml
scrap_nylon,ITEM,scrap_nylon,,3 ml
scrap_nomex,ITEM,scrap_nomex,,2 ml
scrap_carpet,ITEM,scrap_carpet,500 g,500 ml
wool_staple,ITEM,wool staple,200 g,500 ml
fur,ITEM,fur patch,46 g,58 ml
faux_fur,ITEM,faux fur patch,,
leather,ITEM,leather patch,25 g,23 ml
felt_patch,ITEM,felt patch,3 g,18 ml
nomex,ITEM,Nomex patch,4 g,9 ml
cured_hide,ITEM,cured hide,40 g,125 ml
tanned_hide,ITEM,tanned hide,296 g,186 ml
sheet_leather,ITEM,leather sheet,296 g,300 ml
sheet_leather_patchwork,ITEM,patchwork leather sheet,,
cured_pelt,ITEM,cured pelt,372 g,465 ml
tanned_pelt,ITEM,tanned pelt,372 g,465 ml
sheet_fur_patchwork,ITEM,patchwork fur sheet,372 g,465 ml
sheet_cotton,ITEM,cotton sheet,23 g,47 ml
sheet_cotton_patchwork,ITEM,patchwork cotton sheet,,
sheet_faux_fur,ITEM,faux fur sheet,372 g,465 ml
sheet_faux_fur_patchwork,ITEM,patchwork faux fur sheet,,
sheet_felt,ITEM,felt sheet,28 g,145 ml
sheet_felt_patchwork,ITEM,patchwork felt sheet,,
sheet_kevlar,ITEM,Kevlar sheet,26 g,51 ml
sheet_kevlar_patchwork,ITEM,patchwork Kevlar sheet,26 g,51 ml
kevlar_patch,ITEM,Kevlar patch,3250 mg,5 ml
sheet_lycra,ITEM,Lycra sheet,33 g,117 ml
sheet_kevlar_layered,ITEM,ballistic Kevlar panel,428 g,818 ml
rigid_kevlar_plate,ITEM,rigid Kevlar plate,429 g,818 ml
sheet_lycra_patchwork,ITEM,patchwork Lycra sheet,,
sheet_neoprene,ITEM,neoprene sheet,26 g,186 ml
sheet_neoprene_patchwork,ITEM,patchwork neoprene sheet,,
sheet_nomex,ITEM,Nomex sheet,32 g,75 ml
sheet_nomex_patchwork,ITEM,patchwork Nomex sheet,,
sheet_nylon,ITEM,synthetic fabric sheet,54 g,48 ml
sheet_nylon_patchwork,ITEM,sheet_nylon_patchwork,,
gambeson_batting,ITEM,gambeson batting,50 g,50 ml
thread_kevlar,ITEM,thread_kevlar,1 g,200 ml
thread_nomex,ITEM,thread_nomex,1 g,200 ml
sheet_denim,ITEM,denim sheet,80 g,95 ml
scrap_denim,ITEM,scrap_denim,2 g,2 ml
denim_patch,ITEM,denim patch,11 g,13 ml
sheet_denim_patchwork,ITEM,patchwork denim sheet,80 g,95 ml
sheet_canvas,ITEM,canvas sheet,76 g,48 ml
thread_canvas,ITEM,thread_canvas,1 g,200 ml
scrap_canvas,ITEM,scrap_canvas,2375 mg,2 ml
canvas_patch,ITEM,canvas patch,9500 mg,6 ml
sheet_canvas_patchwork,ITEM,patchwork canvas sheet,76 g,48 ml
strap_cotton,ITEM,fabric strap,59 g,52 ml
log,ITEM,log,30 kg,50 L
splinter,ITEM,splinter,150 g,250 ml
stick,ITEM,stick,1500 g,2500 ml
stick_long,ITEM,long stick,3000 g,5000 ml
soaking_long_pole,ITEM,soaking long pole,2250 g,3750 ml
long_pole,ITEM,long pole,2250 g,3750 ml
soaking_spear_shaft,ITEM,soaking spear shaft,1000 g,1250 ml
spear_shaft,ITEM,spear shaft,1000 g,1250 ml
2x4,ITEM,plank,2440 g,4130 ml
tonewood,ITEM,tonewood,1830 g,3099 ml
tuning_pegs,ITEM,tuning peg,50 mg,1 ml
plank_short,ITEM,short plank,1220 g,2066 ml
plank_long,ITEM,long plank,4880 g,8264 ml
wood_beam,ITEM,heavy wooden beam,48861 g,82743 ml
wooden_post,ITEM,wooden post,5694 g,9642 ml
wooden_post_short,ITEM,short wooden post,2847 g,4821 ml
wooden_post_long,ITEM,long wooden post,11387 g,19248 ml
wood_block,ITEM,small wood block,194 g,328 ml
wood_panel,ITEM,wooden panel,12 kg,19 L
wood_sheet,ITEM,large wooden sheet,24 kg,38 L
giant_wood_screw,ITEM,giant wooden screw,15 kg,25 L
power_cord,ITEM,power cord,75 g,500 ml
jumper_cable,ITEM,jumper cable,75 g,500 ml
jumper_cable_heavy,ITEM,heavy-duty jumper cable,750 g,1500 ml
extension_cable,ITEM,extension cord,800 g,1200 ml
long_extension_cable,ITEM,outdoor extension cord,2500 g,3750 ml
hd_tow_cable,ITEM,heavy-duty tow cable,3252 g,749 ml
jumper_cable_debug,ITEM,shiny debug cable,1 g,1 ml
bottle_metal,ITEM,steel bottle,200 g,787 ml
bottle_folding,ITEM,foldable plastic bottle,13 g,50 ml
butchering_kit,ITEM,butchering kit,1170 g,800 ml
screw_press,ITEM,screw press,70000 g,100 L
can_sealer,ITEM,can sealer,9800 g,5 L
carver_off,ITEM,electric carver (off),680 g,1500 ml
carver_on,ITEM,electric carver (on),,
char_purifier,ITEM,charcoal water purifier,1820 g,3750 ml
char_purifier_clay,ITEM,large charcoal water purifier,2300 g,15004 ml
char_smoker,ITEM,charcoal smoker,4000 g,20 L
charcoal_cooker,ITEM,coal/charcoal cooker,450 g,2 L
clay_pot,ITEM,clay pot,480 g,2100 ml
clay_teapot,ITEM,clay teapot,429 g,787 ml
coffeemaker,ITEM,coffeemaker,1 kg,7 L
dehydrator,ITEM,food dehydrator,2500 g,13 L
eggs_ferment_active,ITEM,fermenting eggs jar,700 g,680 ml
esbit_stove,ITEM,hexamine stove,92 g,147 ml
flask_yeast_active,ITEM,flask_yeast_active,460 g,680 ml
food_processor,ITEM,food processor,3500 g,20 L
gasoline_cooker,ITEM,gasoline cooker,800 g,1250 ml
heatpack,ITEM,heat pack,36 g,128 ml
heatpack_used,ITEM,used heat pack,36 g,128 ml
hotplate,ITEM,hotplate,795 g,2 L
hotplate_induction,ITEM,induction hotplate,862 g,2 L
makeshift_sealer,ITEM,makeshift vacuum sealer,2000 g,5 L
mess_kit,ITEM,mess kit,520 g,2100 ml
milk_cream_jar,ITEM,milk cream jar,3461 g,3850 ml
milk_cream_rising_active,ITEM,rising cream jar,3461 g,3850 ml
mortar_pestle,ITEM,mortar and pestle,1632 g,1 L
multi_cooker,ITEM,multi-cooker,11339 g,3750 ml
multi_cooker_filled,ITEM,multi-cooker - cooking,,
oil_cooker,ITEM,kerosene cooker,2264 g,1250 ml
oil_press_manual,ITEM,manual oil press,2300 g,1560 ml
oil_press_primitive,ITEM,oil-powered manual oil press,12000 g,20 L
pastaextruder,ITEM,pasta extruder,650 g,1 L
pickles_ferment_active,ITEM,fermenting pickle jar,850 g,680 ml
popcan_stove,ITEM,soda can stove kit,45 g,750 ml
pressure_cooker,ITEM,pressure cooker,6 kg,7500 ml
rock_quern,ITEM,stone quern,31536 g,12 L
sauerkraut_ferment_active,ITEM,fermenting sauerkraut jar,710 g,680 ml
snow_machine_home,ITEM,home snow machine,1360 g,12585 ml
sieve_primitive,ITEM,wicker sieve,50 g,500 ml
sieve_steel,ITEM,sieve,318 g,500 ml
sieve_steel_makeshift,ITEM,makeshift sieve,170 g,106 ml
still,ITEM,still,10 kg,10 L
teapot,ITEM,teapot,265 g,1600 ml
vac_sealer,ITEM,vacuum sealer,1770 g,4100 ml
waffleiron,ITEM,waffle iron,520 g,870 ml
water_purifier,ITEM,water purifier,1360 g,3 L
water_filter_sand,ITEM,slow-sand water filter,29800 g,21000 ml
propane_cooker,ITEM,propane cooker,800 g,1250 ml
biogas_cooker,ITEM,biogas cooker,,
acetylene_cooker,ITEM,acetylene cooker,850 g,1500 ml
microwave,ITEM,microwave,11339 g,9 L
makeshift_pressure_cooker,ITEM,makeshift pressure cooker,2590 g,12800 ml
toaster,ITEM,toaster,725 g,750 ml
crystallizing_sugar_active,ITEM,crystallizing sugar,10 g,10 ml
metal_honing_rod,ITEM,honing rod,76 g,250 ml
knife_sharpener_handheld,ITEM,handheld knife sharpener,180 g,150 ml
debug_lux_meter,ITEM,debug lux meter,1 g,1 ml
debug_item_damager,ITEM,debug_item_damager,1 g,1 ml
debug_item_damager_adv,ITEM,debug_item_damager_adv,1 g,1 ml
debug_mortar,ITEM,debug_mortar,1 g,1 ml
debug_apply_fault,ITEM,debug_apply_fault,1 g,1 ml
debug_dimension_traveller,ITEM,debug_dimension_traveller,1 g,1 ml
debug_weather_check,ITEM,debug_weather_check,1 g,1 ml
brazier,ITEM,brazier,4459 g,30 L
makeshift_brazier,ITEM,makeshift brazier,,
hobo_stove,ITEM,hobo stove,100 g,550 ml
portable_stove,ITEM,portable stove,2670 g,3 L
55gal_firebarrel,ITEM,fire barrel (200 L),20 kg,200 L
30gal_firebarrel,ITEM,fire barrel (100 L),15 kg,100 L
camp_chair,ITEM,camp chair,2200 g,15 L
deck_chair,ITEM,deck chair,6 kg,20 L
chair_folding,ITEM,folding chair,2900 g,5 L
xedra_antenna,ITEM,deployable antenna,3200 g,10 L
cot,ITEM,cot,7500 g,15 L
metal_butcher_rack,ITEM,metal butchering rack,5 kg,10 L
metal_smoking_rack,ITEM,metal smoking rack,5 kg,25 L
tourist_table,ITEM,folding table,4500 g,15 L
leather_tarp,ITEM,leather tarp,2 kg,2500 ml
fiber_mat,ITEM,fiber mat,1 kg,2500 ml
churn,ITEM,folded butter churn,6464 g,11356 ml
water_mill,ITEM,water mill,120 kg,22500 ml
wind_mill,ITEM,wind mill,120 kg,22500 ml
screw_press_tool,ITEM,screw press,70 kg,100 L
beverly_shear,ITEM,Beverly shear,15880 g,18 L
manual_tire_changer,ITEM,manual tire changer,162 kg,100 L
solar_cooker,ITEM,parabolic solar cooker,14000 g,30 L
camera,ITEM,camera,907 g,250 ml
camera_pro,ITEM,professional camera,2268 g,1250 ml
cell_phone,ITEM,cellphone,95 g,88 ml
cell_phone_flashlight,ITEM,cellphone - Flashlight,,
directional_antenna,ITEM,directional antenna,454 g,500 ml
e_handcuffs,ITEM,e_handcuffs,2000 g,500 ml
eink_tablet_pc,ITEM,e-ink tablet PC,158 g,137 ml
eink_tablet_pc_on,ITEM,e-ink tablet PC (on),,
usb_drive,ITEM,USB drive,4536 mg,4 ml
usb_drive_older,ITEM,older USB drive,,
portable_hard_drive,ITEM,portable hard drive,190 g,138 ml
memory_card,ITEM,memory card,,
memory_card_older,ITEM,older memory card,,
memory_card_unread,ITEM,memory card,,
memory_card_science,ITEM,memory card (XEDRA),,
exodii_usb_stick,ITEM,Exodii digital storage device,190 g,138 ml
exodii_usb_stick_full,ITEM,Exodii digital storage device (data),190 g,138 ml
electrohack,ITEM,electrohack,114 g,478 ml
geiger_off,ITEM,Geiger counter (off),231 g,161 ml
geiger_on,ITEM,Geiger counter (on),,
resonance_measurement_device,ITEM,Otherworldly measuring device,600 g,900 ml
nre_recorder,ITEM,NRE recorder,225 g,2735 ml
hand_crank_charger,ITEM,hand-crank charger,2000 g,500 ml
laptop,ITEM,laptop computer,1319 g,703 ml
laptop_screen_lit,ITEM,laptop computer - lit screen,,
mp3,ITEM,mp3 player (off),40 g,36 ml
mp3_on,ITEM,mp3 player (on),,
noise_emitter,ITEM,noise emitter (off),340 g,1 L
noise_emitter_on,ITEM,noise emitter (on),,
emf_detector,ITEM,EMF detector (off),240 g,355 ml
emf_detector_on,ITEM,EMF detector (on),,
portable_game,ITEM,handheld game system,362 g,341 ml
smart_phone,ITEM,smartphone,233 g,111 ml
smartphone_music,ITEM,smartphone - music,,
smart_phone_flashlight,ITEM,smartphone - Flashlight,,
smart_phone_locked,ITEM,smartphone (locked),,
smart_phone_locked_flashlight,ITEM,smartphone (locked) - Flashlight,,
UPS_off,ITEM,UPS,680 g,2500 ml
UPS_ON,ITEM,UPS (on),680 g,2500 ml
UPS_OFF,ITEM,UPS (off),680 g,2500 ml
methanol_fuel_cell,ITEM,methanol fuel cell UPS,7800 g,24390 ml
vibrator,ITEM,vibrator,,
gas_charger,ITEM,gas-powered UPS (off),680 g,2500 ml
gas_charger_on,ITEM,gas-powered UPS (on),,
noise_emitter_super,ITEM,super noise emitter (off),6 kg,4 L
noise_emitter_super_on,ITEM,super noise emitter (on),,
crowbar,ITEM,crowbar,1456 g,520 ml
emergency_lockpick,ITEM,rudimentary lockpick,25 g,5 ml
crude_picklock,ITEM,improvised lockpick,23 g,5 ml
iceaxe,ITEM,ice axe,300 g,140 ml
makeshift_crowbar,ITEM,makeshift crowbar,,
picklocks,ITEM,locksmith kit,544 g,100 ml
pseudo_bio_picklock,ITEM,bio lockpick,,0 ml
heavy_crowbar,ITEM,heavy crowbar,6201 g,1740 ml
c4,ITEM,C-4 explosive,1570 g,1 L
c4armed,ITEM,C-4 explosive (armed),1570 g,1 L
dynamite,ITEM,dynamite,1133 g,750 ml
dynamite_act,ITEM,dynamite (lit),,
dynamite_bomb,ITEM,dynamite bomb,2531 g,2430 ml
dynamite_bomb_act,ITEM,dynamite bomb (lit),,
EMPbomb,ITEM,EMP bomb,4543 g,15500 ml
EMPbomb_act,ITEM,active EMP bomb,4543 g,15500 ml
firecracker,ITEM,firecracker,3 g,25 ml
firecracker_act,ITEM,firecracker (lit),3 g,10 ml
firecracker_pack,ITEM,pack of firecrackers,75 g,50 ml
firecracker_pack_act,ITEM,pack of firecrackers (lit),75 g,250 ml
flashbang,ITEM,flashbang,425 g,207 ml
flashbang_act,ITEM,active flashbang,,
fungicidalbomb,ITEM,fungicidal gas grenade,,
fungicidalbomb_act,ITEM,armed fungicidal gas canister,,
fungicidalbomb_makeshift,ITEM,makeshift fungicidal gas grenade,,
fungicidalbomb_makeshift_act,ITEM,armed makeshift fungicidal gas canister,,
gasbomb_makeshift,ITEM,makeshift gas canister,1264 g,270 ml
gasbomb_makeshift_act,ITEM,active makeshift gas canister,1264 g,270 ml
grenade,ITEM,grenade,397 g,540 ml
grenade_act,ITEM,active grenade,397 g,270 ml
grenade_emp,ITEM,EMP grenade,400 g,270 ml
grenade_emp_act,ITEM,active EMP grenade,400 g,270 ml
grenade_inc,ITEM,incendiary grenade,180 g,270 ml
grenade_inc_act,ITEM,active incendiary grenade,180 g,270 ml
gasbomb,ITEM,tear gas grenade,431 g,459 ml
gasbomb_act,ITEM,armed tear gas grenade,,
insecticidalbomb,ITEM,insecticidal gas grenade,,
insecticidalbomb_act,ITEM,armed insecticidal gas canister,,
insecticidalbomb_makeshift,ITEM,makeshift insecticidal gas grenade,,
insecticidalbomb_makeshift_act,ITEM,armed makeshift insecticidal gas grenade,,
LAW_Packed,ITEM,packed disposable rocket launcher,2500 g,1500 ml
mininuke,ITEM,SADM mininuke,26500 g,33389 ml
mininuke_act,ITEM,active SADM mininuke,,
molotov,ITEM,Molotov cocktail,889 g,1085 ml
molotov_lit,ITEM,molotov_lit,,
gelled_molotov,ITEM,gelled Molotov,,
gelled_molotov_lit,ITEM,gelled_molotov_lit,,
scrambler,ITEM,scrambler grenade,500 g,270 ml
scrambler_act,ITEM,active scrambler grenade,500 g,270 ml
smokebomb,ITEM,smoke grenade,680 g,
smokebomb_act,ITEM,armed smoke bomb,,
tool_rocket_candy,ITEM,rocket candy,250 g,250 ml
tool_rocket_candy_act,ITEM,burning rocket candy,250 g,250 ml
military_explosive_small_grenade,ITEM,military explosive small homemade grenade,600 g,270 ml
military_explosive_small_grenade_act,ITEM,active military explosive small homemade grenade,,
military_explosive_grenade,ITEM,military explosive homemade grenade,1200 g,540 ml
military_explosive_grenade_act,ITEM,active military explosive homemade grenade,,
military_explosive_pipebomb,ITEM,military explosive pipebomb,1140 g,280 ml
military_explosive_pipebomb_act,ITEM,active military explosive pipebomb,,
military_explosive_bomb,ITEM,military explosive bomb,8760 g,3900 ml
military_explosive_bomb_act,ITEM,active military explosive bomb,,
military_explosive_half_barrel_bomb,ITEM,military explosive 50 L barrel bomb,92600 g,52500 ml
military_explosive_half_barrel_bomb_act,ITEM,active military explosive 50 L barrel bomb,92600 g,52500 ml
military_explosive_full_barrel_bomb,ITEM,military explosive 100 L barrel bomb,172 kg,105 L
military_explosive_full_barrel_bomb_act,ITEM,active military explosive 100 L barrel bomb,172 kg,105 L
small_homemade_grenade,ITEM,small homemade grenade,460 g,270 ml
small_homemade_grenade_act,ITEM,active small homemade grenade,,
homemade_grenade,ITEM,homemade grenade,900 g,
homemade_grenade_act,ITEM,active homemade grenade,,
pipebomb,ITEM,pipebomb,840 g,280 ml
pipebomb_act,ITEM,active pipebomb,840 g,280 ml
homemade_bomb,ITEM,homemade bomb,6500 g,3900 ml
homemade_bomb_act,ITEM,homemade bomb,6500 g,3900 ml
homemade_demolition_charge,ITEM,homemade demolition charge,3875 g,3900 ml
homemade_demolition_charge_act,ITEM,homemade demolition charge (lit),3875 g,3900 ml
half_barrel_bomb,ITEM,50 L barrel bomb,61620 g,52500 ml
half_barrel_bomb_act,ITEM,active 50 L barrel bomb,61620 g,52500 ml
full_barrel_bomb,ITEM,100 L barrel bomb,110610 g,105 L
full_barrel_bomb_act,ITEM,active 100 L barrel bomb,110610 g,105 L
60mm_propellant,ITEM,60 mm mortar propellant charge,50 g,70 ml
crude_firestarter,ITEM,electric firestarter,14 g,50 ml
fire_drill,ITEM,bow fire drill,240 g,400 ml
fire_drill_large,ITEM,pump fire drill,900 g,500 ml
flint_steel,ITEM,flint and steel,400 g,250 ml
lighter,ITEM,lighter,14 g,14 ml
magnifying_glass,ITEM,magnifying glass,400 g,250 ml
lens_crude,ITEM,crude glass lens,50 g,20 ml
fire_piston,ITEM,fire piston,668 g,750 ml
matches,ITEM,matchbook,10 g,10 ml
survival_match,ITEM,survival match,2 g,1 ml
ref_matches,ITEM,matchbox,10 g,25 ml
ref_lighter,ITEM,refillable lighter,20 g,31 ml
ref_lighter_on,ITEM,refillable lighter,20 g,31 ml
ref_lighter_butane,ITEM,refillable butane lighter,200 g,176 ml
tinderbox,ITEM,ember carrier,40 g,263 ml
tinderbox_on,ITEM,ember carrier (lit),40 g,263 ml
electric_lighter,ITEM,electric lighter,51 g,57 ml
small_lighter,ITEM,mini lighter,8 g,8 ml
crash_axe,ITEM,crash axe,907 g,1 L
extinguisher,ITEM,large fire extinguisher,7030 g,20 L
fire_ax,ITEM,fire axe,3448 g,2 L
halligan,ITEM,Halligan bar,4772 g,550 ml
sm_extinguisher,ITEM,small fire extinguisher,1133 g,2000 ml
throw_extinguisher,ITEM,throwable fire extinguisher,630 g,250 ml
throw_extinguisher_act,ITEM,active throwable fire extinguisher,630 g,250 ml
pike_pole,ITEM,pike pole,3100 g,1250 ml
EOD_hotstick,ITEM,EOD hot stick,,
ny_hook,ITEM,New York hook,2900 g,400 ml
fish_trap,ITEM,plastic fish trap,85 g,2 L
fish_trap_basket,ITEM,basket fish trap,800 g,12 L
fishing_hook_basic,ITEM,fishing hook,1 g,1 ml
fishing_hook_bone,ITEM,improvised fishing hook,1 g,1 ml
fishing_rod_basic,ITEM,basic fishing rod,1700 g,1250 ml
fishing_rod_professional,ITEM,pro fishing rod,1000 g,1250 ml
fishing_rod_2pc_packed,ITEM,two-piece fishing rod (packed),1050 g,1300 ml
fishing_rod_2pc,ITEM,two-piece fishing rod,,1250 ml
fishing_rod_tele_packed,ITEM,telescoping fishing rod (packed),1150 g,600 ml
fishing_rod_tele,ITEM,telescoping fishing rod,,1300 ml
plastichoboreel,ITEM,plastic hand fishing reel,400 g,400 ml
hoboreel,ITEM,wooden hand fishing reel,500 g,380 ml
press,ITEM,hand press,6350 g,500 ml
press_dowel,ITEM,makeshift shotshell 'press',348 g,250 ml
puller,ITEM,kinetic bullet puller,489 g,250 ml
internal_gasoline_tank,ITEM,internal gasoline tank,1 g,501 ml
internal_ethanol_tank,ITEM,internal ethanol tank,1 g,401 ml
internal_oil_tank,ITEM,internal oil tank,1 g,751 ml
internal_battery_compartment,ITEM,internal battery compartment,1 g,750 ml
toolset,ITEM,toolset,100 g,75 ml
integrated_welder,ITEM,integrated_welder,100 g,50 ml
integrated_multimeter,ITEM,integrated_multimeter,50 g,25 ml
integrated_electrokit,ITEM,integrated_electrokit,50 g,25 ml
knife_small,ITEM,small kitchen knife,112 g,100 ml
knife_large,ITEM,large kitchen knife,140 g,200 ml
knife_huge,ITEM,huge kitchen knife,380 g,300 ml
knife_cleaver,ITEM,cleaver,450 g,1 L
copper_knife,ITEM,copper knife,200 g,300 ml
bronze_knife,ITEM,bronze knife,450 g,250 ml
diveknife,ITEM,dive knife,226 g,250 ml
honey_scraper,ITEM,honey scraper,580 g,250 ml
pockknife,ITEM,pocket knife,20 g,10 ml
primitive_knife,ITEM,stone knife,453 g,250 ml
boxcutter,ITEM,boxcutter knife,23 g,20 ml
stone_chopper,ITEM,stone chopper,500 g,250 ml
digging_stick,ITEM,digging stick,1133 g,1500 ml
g_shovel,ITEM,trowel,280 g,500 ml
hoe,ITEM,hoe,1088 g,3500 ml
bronze_hoe,ITEM,bronze hoe,3100 g,3500 ml
primitive_shovel,ITEM,wooden shovel,1581 g,4 L
rake,ITEM,metal rake,1500 g,3500 ml
rake_plastic,ITEM,plastic rake,1000 g,3500 ml
scythe,ITEM,scythe,2140 g,3250 ml
scythe_fake,ITEM,scythe,1840 g,
scythe_toy,ITEM,grim reaper's scythe,586 g,3550 ml
shovel,ITEM,shovel,2032 g,3500 ml
shovel_snow,ITEM,snow shovel,2000 g,4000 ml
shovel_snow_plastic,ITEM,plastic snow shovel,1500 g,3500 ml
sickle_stone,ITEM,stone sickle,470 g,800 ml
sickle,ITEM,sickle,907 g,1250 ml
bronze_sickle,ITEM,bronze sickle,1 kg,1250 ml
brush_handaxe,ITEM,bill,,
brush_axe,ITEM,bill axe,2100 g,1900 ml
brush_pole,ITEM,bill pole,2400 g,2500 ml
bronze_brush_handaxe,ITEM,bronze bill,,
bronze_brush_axe,ITEM,bronze bill axe,,
bronze_brush_pole,ITEM,bronze bill pole,3000 g,
trimmer_off,ITEM,hedge trimmer (off),4500 g,2500 ml
trimmer_on,ITEM,hedge trimmer (on),,
candle,ITEM,candle,400 g,466 ml
candle_lit,ITEM,burning candle,,
electric_lantern,ITEM,electric lantern (off),550 g,1527 ml
electric_lantern_on,ITEM,electric lantern (on),,
flashlight,ITEM,flashlight (off),140 g,121 ml
flashlight_on,ITEM,flashlight (on),,
diving_flashlight_small,ITEM,mini diving flashlight (off),48 g,45 ml
diving_flashlight_small_on,ITEM,mini diving flashlight (on),,
diving_flashlight_small_hipower,ITEM,high-power mini diving flashlight (off),40 g,38 ml
diving_flashlight_small_hipower_on,ITEM,high-power mini diving flashlight (on),,
diving_flashlight_variable,ITEM,variable power diving flashlight (off),182 g,185 ml
diving_flashlight_variable_on_hi,ITEM,"variable power diving flashlight (on, high)",,
diving_flashlight_variable_on_med,ITEM,"variable power diving flashlight (on, medium)",,
diving_flashlight_variable_on_low,ITEM,"variable power diving flashlight (on, low)",,
gasoline_lantern,ITEM,gasoline lantern (off),1400 g,750 ml
gasoline_lantern_on,ITEM,gasoline lantern (on),,
glowstick,ITEM,glowstick,29 g,25 ml
glowstick_dead,ITEM,dead glowstick,29 g,25 ml
glowstick_lit,ITEM,active glowstick,29 g,25 ml
handflare,ITEM,flare,128 g,250 ml
handflare_lit,ITEM,active flare,,
sigflare_lit,ITEM,active flare,,
heavy_flashlight,ITEM,heavy-duty flashlight (off),290 g,712 ml
heavy_flashlight_on,ITEM,heavy-duty flashlight (on),,
lightstrip,ITEM,LED strip,,
lightstrip_inactive,ITEM,LED strip (inactive),158 g,70 ml
oil_lamp,ITEM,kerosene lamp (off),1720 g,1 L
oil_lamp_on,ITEM,kerosene lamp,,
oil_lamp_clay,ITEM,clay oil lamp (off),620 g,300 ml
oil_lamp_clay_on,ITEM,clay oil lamp,,
oxylamp,ITEM,acetylene lamp (off),800 g,500 ml
oxylamp_on,ITEM,acetylene lamp (on),,
reading_light,ITEM,reading light,64 g,150 ml
reading_light_on,ITEM,reading light (active),,
smart_lamp,ITEM,smart lamp (off),297 g,1851 ml
smart_lamp_on,ITEM,smart lamp (on),,
torch,ITEM,torch,623 g,1089 ml
torch_lit,ITEM,torch,623 g,1089 ml
propane_lantern,ITEM,propane lantern (off),1400 g,750 ml
propane_lantern_on,ITEM,propane lantern (on),,
candle_small,ITEM,small candle,4 g,45 ml
candle_small_lit,ITEM,burning small candle,,
menorah,ITEM,menorah,229 g,1931 ml
masonrysaw_off,ITEM,masonry saw (off),4500 g,2500 ml
masonrysaw_on,ITEM,masonry saw (on),,
electric_masonrysaw_off,ITEM,electric masonry saw (off),4500 g,2500 ml
electric_masonrysaw_on,ITEM,electric masonry saw (on),,
grinder_blade,ITEM,grinder blade,349 g,250 ml
heavy_masonrysaw_off,ITEM,heavy masonry saw (off),12400 g,20000 ml
heavy_masonrysaw_on,ITEM,heavy masonry saw (on),,
adhesive_bandages,ITEM,adhesive bandage,1 g,2 ml
alcohol_wipes,ITEM,alcohol wipe,1500 mg,3 ml
anesthetic_kit,ITEM,anesthesia kit,100 g,3250 ml
bandages,ITEM,bandage,70 g,27 ml
bandages_makeshift,ITEM,makeshift bandage,8 g,16 ml
bandages_makeshift_bleached,ITEM,bleached makeshift bandage,,
bandages_makeshift_boiled,ITEM,boiled makeshift bandage,,
cotton_ball,ITEM,cotton_ball,12 g,25 ml
disinrag,ITEM,antiseptic soaked rag,80 g,250 ml
disincotton_ball,ITEM,disincotton_ball,15 g,30 ml
inhaler,ITEM,inhaler,85 g,100 ml
medical_gauze,ITEM,medical gauze,90 g,200 ml
liq_bandage_spray,ITEM,spray bottle of liquid bandage,5 g,50 ml
